c1,state,county,hbp,chd,dm,ob,hc,ckd,hpsa,aqi,cold_wave,heat_wave,ice_storm,winter_weather,enviro_hazard,lead_paint,low_income,access_healthy_food,percent_area_parks,respiratory_hazard,road_noise,traffic_proximity_volume,vehicles_available,walkability,walkability_to_transit,minority_proportion,fam_bel_pov,vacancy,property,gini_index,diffusion_score,party,metro,farming,mining,manufacturing,government,recreation,nonspecialized,low_education,low_employment,pop_loss,retirement_dest,persistent_poverty,persistent_related_child_poverty,pct_dem_lead_2000,pct_dem_lead_2004,pct_dem_lead_2008,pct_dem_lead_2012,pct_dem_lead_2016,pct_dem_lead_2020,change_2000_to_2004,change_2004_to_2008,change_2008_to_2012,change_2012_to_2016,change_2016_to_2020,total_magnitude_of_change,cumulative_change,volatility,change_2000_to_2020,d_2004_2000,d_2008_2004,d_2012_2008,d_2016_2012,d_2020_2016,d_2020_2000,d_average,dem_land,min_prop
2505,nd,stutsman,0.675257732,0.70754717,0.707692308,0.746561886,0.841059603,0.71875,0.002398082,0.527455121,0,0.0399,0.0223,0.0573,0.0745,0.393269894,0.430031324,0.999835012,0,0.78253519,0,0,0.000186758,0.216520651,0.052631579,0.503573568,0.000499086,0.002129015,0.000996938,0.682019494,0.091861456,0.430014852,0,0,0,0,1,0,0,0,1,0,0,0,1,0.183015142,0.065192744,0.010669828,0.00566394,-0.086805556,-0.091318328,-0.643784972,-0.836334115,-0.469162996,-16.32600309,0.051987138,18.32727231,-18.22329803,6.347556837,0.632945538,-0.038670141,0.156703204,-0.072225548,-0.195847601,-0.018018831,-0.168058917,0.077481106,2,3
296,sd,perkins,0.301546392,0.29245283,0.380769231,0.844793713,0.653421634,0.421875,0.003597122,0.153819078,0.2062,0.0344,0.13,0.1938,0.0447,0.291680841,0.386288723,0.609324214,0,0.08288339,0,0.128109345,0.000268252,0.397997497,0.052631579,0.40515359,0.000878921,0.004867619,0.006805597,0.719022268,0.226421423,0.308289805,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.072513812,-0.020462046,0.024166099,-0.161700897,-0.331709693,-0.376470588,-0.717818639,-2.181020664,-7.691228656,1.051378192,0.134939967,11.77638612,-9.4037498,3.094014086,0.195433632,0.079921894,0.138351634,-0.19310227,-0.155718729,0.016726147,-0.11382132,0.013602051,2,3
2075,wi,dodge,0.353092784,0.462264151,0.438461538,0.726915521,0.810154525,0.484375,0.004796163,0.286958817,0.1619,0.1092,0.1369,0.157,0.0655,0.15138446,0.496449608,0.899570639,0.002034261,0.122720403,0,0.072449268,0.000728354,0.319148936,0.052631579,0.069625033,0.002097927,0.008834501,0.006515267,0.179750307,0.062306901,0.267693319,0,0,1,0,0,0,0,0,1,0,0,1,1,0.046475839,-0.059232481,-0.031846557,-0.148548278,-0.369307204,-0.449480642,-2.274479002,-0.462346381,3.664500338,1.48610895,0.217091455,8.104526126,2.63087536,1.984284713,0.643402517,-0.048645951,0.147591338,-0.055475816,-0.149362102,-0.015343828,-0.121236347,0.087027699,2,1
,in,lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457168818,-0.040378146,0.182102785,-0.122285068,-0.185148045,0.006937044,-0.15877144,0.049732901,2,
3070,ar,johnson,0.414948454,0.424528302,0.469230769,0.685658153,0.768211921,0.5,0,0.320749736,0.1785,0.0805,0.138,0.1399,0.1078,0.172926331,0.432199179,0.818355153,0.043040685,0.148685731,0,0.173555981,0.001033958,0.387359199,0.052631579,0.076594579,0.003564267,0.006168683,0.008190189,0.172638582,0.087148449,0.331027323,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.122789372,-0.203993524,-0.05915493,-0.104220631,-0.311577082,-0.33557869,0.661328829,-0.710015649,0.761824949,1.989591213,0.077032647,4.199793289,2.77976199,0.887789071,2.594404221,-0.031611171,-0.145152941,-0.048891846,-0.12240842,0.207855687,-0.140208691,0.409032583,2,1
1653,va,franklin_city,0.444706582,0.377358491,0,0,0,0,0,0.2937346,0,0.1393,0.1842,0.2257,0.1732,0.448153895,0.458895164,0.733711116,0.019807281,0.319666617,0,0.375867281,0.008745346,0.549436796,0.368421053,0.551152042,0.017666752,0.026030388,0.027149603,0.81653666,0.167900891,0.551300222,1,0,0,0,0,0,1,0,0,0,0,0,1,0.191151097,0.066052458,0.218478185,0.24229545,0.061439893,0.060729394,-0.65444897,2.307646536,0.109014382,-0.746425723,-0.011564142,3.829099754,1.004222082,1.106436877,0.738374829,0.30068025,0.196783841,0.025874326,-0.036872506,-0.646462142,-0.159996256,0.096396431,2,3
2466,sc,williamsburg,0.384020619,0.320754717,0.411538462,0.620825147,0.728476821,0.453125,0.017985612,0.468673002,0,0.0596,0.0172,0.0859,0.0917,0.072027203,0.342258394,0.868980354,0.006316916,0.226998074,0,0.148519912,0.003395592,0.400500626,0.052631579,0.184896423,0.013625483,0.019452279,0.04093336,0.428763375,0.259885037,0.258796237,1,0,0,0,0,0,1,0,0,0,1,0,1,-0.46646396,-0.555662858,-0.479123187,-0.525961013,-0.534218474,-0.465481445,0.191223558,-0.137744804,0.097757377,0.015699759,-0.128668385,0.571093883,0.038267505,0.127754249,-0.964541256,0.11121875,0.07633324,0.017728494,-0.061300166,-0.331168234,-0.18718791,-0.191954866,2,2
3243,ky,boyle,0.275773196,0.216981132,0.384615385,0.664047151,0.695364238,0.4375,0.128297362,0.26311158,0.4374,0.1748,0.1819,0.3525,0.1613,0.265228422,0.444907723,0.691572695,0.038008565,0.179957031,0.5,0.363270403,0.028949115,0.650187735,0.526315789,0.27346554,0.049378572,0.047720863,0.102085188,0.56208352,0.242221553,0.551771931,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.212369866,-0.186640357,0.005187396,-0.076853764,-0.030816006,0.061415657,-0.121154236,-1.027793538,-15.81548066,-0.59903062,-2.992979123,20.55643818,-20.55643818,5.933022805,0.179374322,-0.040168475,0.017585892,-0.029160116,-0.029146023,0.04331496,-0.037573762,0.023633428,2,2
399,nm,de_baca,0.329896907,0.29245283,0.430769231,0.693516699,0.757174393,0.421875,0.001199041,0.182242168,0.1318,0,0.0112,0.0601,0.0387,0.244435295,0.26399479,0.735114591,0.002141328,0.073933916,0,0.097739087,3.22581E-05,0.404255319,0.052631579,0.404952632,0.000379835,0.000964425,0.002344318,0.604320624,0.084690906,0.069954257,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.633185623,-0.690140845,-0.736020151,-0.796654469,-0.797643443,-0.805101059,0.089950277,0.066478178,0.082381329,0.001241408,0.009349561,0.249400753,0.249400753,0.037271684,0.76124543,-0.160175204,0.124356128,-0.02784574,-0.137745187,-0.002467344,-0.203877345,0.092894681,2,3
3043,ar,bradley,0.505154639,0.377358491,0.45,0.717092338,0.796909492,0.453125,0.020383693,0.384811686,0.1324,0.0628,0.0989,0.0603,0.0788,0.069358116,0.352778338,0.890473222,0.005567452,0.147977478,0.5,0.100490463,0.001597626,0.352315394,0.052631579,0.060520048,0.008290123,0.009498681,0.01440163,0.163104536,0.065256106,0.250763593,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.258094357,-0.362944074,-0.323016338,-0.356682086,-0.497795891,-0.480340292,0.406245677,-0.110010712,0.104223049,0.39562908,-0.035065777,1.051174294,0.761021318,0.214439567,-2.595352173,-0.036790941,-0.189916909,-0.043544699,-0.044295765,0.099953987,-0.214594334,-0.468324393,2,1
2989,wv,wood,0.595360825,0.528301887,0.584615385,0.734774067,0.838852097,0.59375,0.008393285,0.363252376,0,0.1779,0.0884,0.1265,0.1344,0.210263348,0.40978135,0.911742123,0.000428266,0.225668988,0,0.099450087,0.001480478,0.297246558,0.052631579,0.157298058,0.003983853,0.013847694,0.00808019,0.324504009,0.109942833,0.207211664,1,0,0,0,0,0,1,0,1,0,0,0,1,-0.020873742,-0.13041259,-0.298385712,-0.345590268,-0.522823575,-0.558252835,5.247686355,1.288013074,0.158199788,0.512842296,0.067765231,7.274506743,7.274506743,1.944537302,0.83106792,-0.049138743,-0.008277905,-0.035631061,-0.155916497,0.058385849,-0.190578356,0.106748261,2,2
294,sd,harding,0.190721649,0.141509434,0.280769231,0.730844794,0.589403974,0.34375,0.002398082,0.174762408,0.1235,0.016,0.059,0.0548,0.0209,0.119721041,0.339089221,0.724721914,0.014346895,0.051850645,0,0.110983028,0.001098474,0.493116395,0.052631579,0.221400078,0.001961009,0.008634337,0.014402448,0.490985847,0.286423256,0.146386189,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.365953631,-0.421771755,-0.359543369,-0.495717781,-0.650737878,-0.667643365,0.152527858,-0.147540429,0.37874266,0.31271845,0.025978951,1.017508349,0.722427491,0.191084467,0.072522447,0.05317533,0.13904798,-0.142949775,-0.100878686,-0.006531845,-0.058137011,0.002397573,2,2
2230,ne,otoe,0.407216495,0.575471698,0.511538462,0.581532417,0.757174393,0.59375,0.086330935,0.394315382,0.3753,0,0,0,0.4837,0.074588191,0.423191077,0.808096886,0.048715203,0.231843236,0.5,0.246530874,0.024708022,0.590738423,0.421052632,0.340389573,0.072142182,0.086498044,0.230137801,0.629641085,0.157318389,0.410970913,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.176708592,-0.209068963,-0.10363716,-0.165332913,-0.204163348,-0.191805514,0.183128452,-0.504291985,0.595305313,0.234862102,-0.060529152,1.578117003,0.44847473,0.363547224,0.284771144,-0.075671285,0.213735864,-0.085411154,-0.137126133,0.000263882,-0.084208816,0.033427052,2,3
2485,sc,horry,0.760309278,0.556603774,0.7,0.854616896,0.82781457,0.6875,0.007194245,0.62469201,0,0.1025,0.0619,0.1206,0.0938,0.358870622,0.464507448,0.822188006,0.002248394,0.699636983,0,0.215763679,0.001286929,0.329161452,0.052631579,0.557748344,0.002084677,0.012901465,0.008888618,0.643381296,0.067160479,0.525019247,0,0,0,1,0,0,0,1,1,0,0,0,0,0.01571607,-0.021119938,0.035742307,0.072029124,0.034746225,0.013302752,-2.343843472,-2.692349035,1.015234336,-0.517608664,-0.617145396,7.186180903,-5.155712231,1.34948581,0.469887763,-0.099946566,0.011404089,-0.050245799,-0.079482518,0.144509003,-0.073761798,0.066020995,2,3
252,ne,deuel,0.329896907,0.377358491,0.369230769,0.575638507,0.739514349,0.484375,0.004796163,0.26751144,0.5744,0,0.0928,0.2096,0.1405,0.190877095,0.421897844,0.86628333,0.15,0.136998074,0,0.238537747,0.004453318,0.498122653,0.052631579,0.208093208,0.009305962,0.016358839,0.02259141,0.476899583,0.236304749,0.37786326,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.371283202,-0.35053816,-0.214056392,-0.294777798,-0.329472383,-0.251347404,-0.055873902,-0.389349247,0.377103462,0.117697418,-0.23712148,1.177145508,-0.187543749,0.268315671,0.281942755,-0.016110335,0.075454108,-0.046392594,-0.161363527,-0.007161089,-0.155573443,0.021061551,2,2
1544,va,rockbridge,0.680412371,0.452830189,0.665384615,0.829076621,0.777041943,0.6875,0.002398082,0.372052094,0,0,0.1588,0,0.0628,0.484449666,0.542401825,0.97654972,0.003104925,0.51070529,0.5,0.37097353,0.000553481,0.455569462,0.052631579,0.633951265,0.001183672,0.002110818,0.001488456,0.297741133,0.130886843,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.216687025,0.083993213,0.28077705,0.306651376,-0.419413444,-0.376683275,-1.387624559,2.342854035,0.092152568,-2.36772073,-0.101880781,6.292232673,-1.422219466,1.589647669,0.873771131,0.006036681,0.058572359,-0.042001113,-0.115987718,-0.081776321,-0.175156116,0.116435833,2,3
1797,ks,miami,0.448453608,0.41509434,0.492307692,0.740667976,0.754966887,0.546875,0.021582734,0.277455121,0.3093,0.2663,0.1941,0.1951,0.1632,0.31788209,0.462520679,0.834813822,0.031049251,0.22422433,0.5,0.27967607,0.007146022,0.439299124,0.052631579,0.245167692,0.011986891,0.031671367,0.023565858,0.51956145,0.13592383,0.419197726,1,0,0,0,0,0,1,0,0,0,0,0,0,0.008727449,-0.092316314,0.010524055,-0.051718849,-0.177340824,-0.176999393,-11.57769732,-1.113999947,-5.914346147,2.428939878,-0.001925284,21.03690857,-16.17902882,4.976165579,1.22127378,-0.12065322,0.061156683,-0.109674856,-0.05382099,0.006557449,-0.216434926,0.167473152,2,2
231,co,yuma,0.505154639,0.58490566,0.511538462,0.721021611,0.78807947,0.5625,0,0.143259416,0.4058,0,0.0892,0.1322,0.0649,0.327423401,0.489389266,0.594510638,0,0.003870203,0,0.014693941,0.000151104,0.427409262,0.052631579,0.139491648,0.000326835,0.001856064,0.00197016,0.224527612,0.041426344,0.133993524,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.549450549,-0.599360682,-0.500828272,-0.497925311,-0.655933214,-0.691035219,0.090836441,-0.164395853,-0.005796319,0.317332538,0.053514602,0.631875753,0.29149141,0.156128893,0.401398212,-0.048770085,0.040848669,-0.063036963,-0.105191179,-0.014878412,-0.191027969,0.035061706,2,2
3083,ar,pulaski,0.43814433,0.452830189,0.480769231,0.697445972,0.812362031,0.5,0,0.333685322,0,0.1286,0.107,0.129,0.1197,0.196189834,0.408064191,0.908209265,0.000214133,0.188570159,0,0.05959864,0.000730052,0.330413016,0.052631579,0.21802387,0.003140265,0.012828678,0.011011304,0.471192962,0.179345143,0.164964861,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.190715667,-0.32541806,-0.395758509,-0.525268419,-0.615742278,-0.634104085,0.706299565,0.216154102,0.327244791,0.172243097,0.029820604,1.451762158,1.451762158,0.228781601,-1.033640504,0.001804383,0.015791746,-0.000949331,0.06263604,-0.180524349,-0.101241507,-0.189146996,2,2
,in,miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.617778778,-0.090849422,0.224569738,-0.11449489,-0.225503966,0.003378742,-0.202899799,0.069146492,2,
2937,ky,bourbon,0.734536082,0.622641509,0.65,0.805500982,0.933774834,0.671875,0.002398082,0.434090109,0,0.0791,0.0925,0.0909,0.0574,0.240262362,0.374441824,0.999835012,0,0.437284042,0,0.093148023,0.000290323,0.222778473,0.052631579,0.360079378,0.001148339,0.004849422,0.004155818,0.570656242,0.062722222,0.303686002,0,0,0,1,0,0,0,1,1,0,0,1,1,-0.29224208,-0.314685315,-0.3131822,-0.325934579,-0.383321274,-0.385020172,0.076796727,-0.004776565,0.040718724,0.176068137,0.004432048,0.302792201,0.293239071,0.065422272,1.558715701,-0.096290693,0.041312691,-0.031820454,-0.111484878,0.015460164,-0.182823166,0.229315415,2,3
725,ny,jefferson,0.12628866,0.179245283,0.288461538,0.451866405,0.549668874,0.390625,0.003597122,0.25219993,0.1034,0.0343,0.1836,0.0894,0.0856,0.19044152,0.473828465,0.870673928,0.048179872,0.141838791,0,0.204402926,0.007723273,0.561952441,0.421052632,0.169254137,0.007821954,0.01679556,0.028986047,0.425318674,0.221228138,0.777629514,1,0,0,0,0,0,1,0,0,0,0,0,0,0.281831959,0.408011072,0.455586276,0.4395805,0.404756739,0.465074945,0.447710451,0.116602728,-0.035132261,-0.079220442,0.149023352,0.827689235,0.598983828,0.185473789,3.930246115,-0.062419787,0.047821749,0.047135349,-0.202310845,0.019440381,-0.150333151,0.629985511,2,2
2051,wi,barron,0.43556701,0.41509434,0.469230769,0.73280943,0.783664459,0.515625,0.007194245,0.267863428,0.116,0.1462,0.0847,0.202,0.0889,0.24879899,0.345914011,0.784976592,0.001820128,0.145538598,0,0.077103769,0.000660443,0.39612015,0.052631579,0.0965604,0.001205756,0.004567373,0.005630371,0.198348687,0.053798502,0.216629681,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.349728127,-0.44716187,-0.42217607,-0.47401144,-0.538367844,-0.541876136,0.278598535,-0.05587641,0.122781402,0.135769728,0.006516534,0.599542608,0.487789788,0.115501254,4.641295433,0.032268573,0.084782623,-0.095199153,-0.228556022,-0.007825354,-0.214529335,0.737794399,2,1
3138,ms,calhoun,0.399484536,0.386792453,0.442307692,0.685658153,0.768211921,0.46875,0,0.307462161,0.1486,0.0697,0.0671,0.063,0.0774,0.148414921,0.3065706,0.745705208,0.009207709,0.119823678,0,0.147445099,0.001327676,0.386733417,0.052631579,0.101204046,0.003502434,0.006505323,0.01431494,0.237613529,0.038987335,0.294363647,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.325335397,-0.38181179,-0.041906814,-0.276777047,-0.399119295,-0.401515847,0.173594367,-0.890242221,5.604583383,0.442024547,0.006004601,7.116449119,5.335964676,2.312355469,0.987649202,-0.089856587,0.020320078,0.019073714,-0.129394859,-0.025459481,-0.20531714,0.130388677,2,1
1682,va,madison,0.515463918,0.688679245,0.576923077,0.752455796,0.867549669,0.65625,0.002398082,0.333245336,0.1947,0.1476,0.1346,0.0994,0.0769,0.232671599,0.432485062,0.834950385,0,0.293302712,0,0,0.00026995,0.322277847,0.052631579,0.06601927,0.001060005,0.00541352,0.003060331,0.12861039,0.041425339,0.145309346,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.339818763,-0.454634385,-0.408560311,-0.502053388,-0.644646925,-0.669579995,0.337873108,-0.101343135,0.228835436,0.284020664,0.038677095,0.990749437,0.788063168,0.164164106,0.501258969,-0.021062562,0.105333932,-0.052217849,-0.131554842,-0.009784496,-0.109285817,0.065328851,2,1
2142,ks,scott,0.523195876,0.528301887,0.538461538,0.793713163,0.80794702,0.59375,0.003597122,0.223512848,0.3413,0.1443,0.0873,0.1444,0.1142,0.262589539,0.41941703,0.794339155,0,0.05432064,0,0.052316013,0.000334466,0.352941176,0.052631579,0.051855161,0.000618336,0.00303885,0.00566881,0.04587975,0.028151951,0.229497617,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.121151936,-0.112990744,-0.069798658,-0.114482759,-0.459183673,-0.359922805,-0.067363288,-0.382262162,0.640185676,3.010941726,-0.216168114,4.316920966,2.985333839,1.256228879,0.204482481,-0.081087194,-0.003356608,-0.017807988,-0.032667007,0.011234863,-0.123683929,0.013466425,2,1
1756,de,sussex,0.430412371,0.41509434,0.453846154,0.697445972,0.796909492,0.5,0.002398082,0.264167547,0.0834,0.101,0.0678,0.095,0.0637,0.172080616,0.464945935,0.999835012,0,0.103908727,0,0.014431129,0.000120543,0.254693367,0.052631579,0.035672021,0.000543253,0.002219998,0.002742194,0.044154896,0.013492463,0.204812035,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.204131227,-0.291729894,-0.140384615,-0.264970646,-0.548696319,-0.563390574,0.429129182,-0.518785636,0.887462134,1.070781529,0.026780305,2.932938786,1.895367514,0.577873013,0.527389169,-0.143796101,0.131655216,-0.044484664,-0.089327306,0.107118897,-0.038833957,0.081425868,2,1
1020,ia,ida,0.332474227,0.396226415,0.396153846,0.68762279,0.730684327,0.484375,0,0.181010208,0.2586,0.0919,0.097,0.1287,0.0839,0.145370668,0.360376985,0.953917297,0.012098501,0.035319307,0,0.077187144,0.000748728,0.347934919,0.052631579,0.062987406,0.001139506,0.003457374,0.007299569,0.129364013,0.029776674,0.291902092,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.10476012,-0.126641803,-0.108170586,-0.159161618,-0.400016284,-0.40594279,0.208874171,-0.145854029,0.471394617,1.513271035,0.014815661,2.354209513,2.062501455,0.587629302,1.209665775,-0.086074844,0.081545658,-0.09936294,-0.252335459,0.163221627,-0.193005964,0.169443309,2,1
,mi,calhoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.97739315,-0.053674784,0.128726497,-0.077575222,-0.140576005,0.013761849,-0.129337654,-1.184455156,2,
2916,ky,clark,0.453608247,0.433962264,0.469230769,0.711198428,0.841059603,0.515625,0,0.449577614,0,0.1277,0.2752,0.1888,0.1515,0.135614748,0.437077124,0.817320387,0.004389722,0.359305082,0,0.15904329,0.003191856,0.37359199,0.052631579,0.122697715,0.010860636,0.021153671,0.020120328,0.321402163,0.176600117,0.189885745,0,0,0,0,0,0,1,1,1,1,0,1,1,-0.217968397,-0.297899716,-0.47245409,-0.537301049,-0.58440795,-0.190286547,0.366710587,0.585950118,0.137255576,0.087673199,-0.674394322,1.851983803,0.503195159,0.426264356,0.679493845,-0.062516041,0.002736123,-0.054560751,-0.065430276,0.050169744,-0.12960121,0.091648772,2,2
2282,ia,pottawattamie,0.592783505,0.537735849,0.611538462,0.752455796,0.790286976,0.65625,0.010791367,0.476592749,0.2109,0.1112,0.0259,0.1494,0.096,0.351868043,0.5393227,0.908557939,0.006102784,0.514178397,0,0.352127151,0.002016981,0.44931164,0.052631579,0.37613577,0.005971362,0.023064325,0.009906411,0.63784224,0.13302414,0.292917935,0,0,0,0,0,0,1,1,1,0,0,1,1,-0.272019111,-0.384806311,-0.344474871,-0.338470559,-0.416365726,-0.141910936,0.414629693,-0.104809716,-0.017430335,0.230138678,-0.659167585,1.426176008,-0.136639265,0.365222763,0.652000964,-0.065267861,0.164047435,-0.033459246,-0.160640717,0.018575449,-0.076744936,0.095876001,2,3
1670,va,king_william,0.427835052,0.547169811,0.542307692,0.797642436,0.810154525,0.5625,0.004796163,0.348204857,0.243,0.1432,0.0866,0.1804,0.1273,0.304514398,0.420880731,0.923990837,0,0.465789006,0,0.063105828,0.000692701,0.305381727,0.052631579,0.278233793,0.00413402,0.011391138,0.006358243,0.552109428,0.279072471,0.14750253,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.397304335,-0.417864078,-0.374308543,-0.482793911,-0.639407911,-0.665635701,0.051748097,-0.104233737,0.289828724,0.324391001,0.04101887,0.811220429,0.602752955,0.162353362,0.275239527,-0.038871024,0.091989405,-0.04444091,-0.113131829,0.036610607,-0.06784375,0.034565963,2,2
1910,il,macon,0.355670103,0.396226415,0.403846154,0.667976424,0.761589404,0.5,0.007194245,0.203361492,0.1541,0.0554,0.0826,0.1061,0.0624,0.120439581,0.304898231,0.826094816,0.001927195,0.030675656,0,0.054869826,0.000750426,0.475594493,0.263157895,0.055489115,0.001082089,0.002119916,0.006742215,0.111730808,0.037466234,0.371144514,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.068654449,-0.048331221,-0.024300008,-0.053897815,-0.263945233,-0.263430618,-0.296022008,-0.497219232,1.218016318,3.897141607,-0.001949705,5.91034887,4.319966981,1.629338105,-21.28077126,-0.101043761,0.102840371,-0.062242903,-0.125621974,0.000341431,-0.185726836,-3.577749491,2,1
2904,ky,laurel,0.865979381,0.641509434,0.807692308,0.882121807,0.878587196,0.84375,0,0.364308342,0,0.2512,0.1259,0.1597,0.168,0.484115831,0.654312814,0.930537307,0.0748394,0.657402578,0,0.315045204,0.002100173,0.392365457,0.052631579,0.665793868,0.004694939,0.011855154,0.009835669,0.596408056,0.068164827,0.625053316,0,0,0,0,0,0,1,0,0,0,0,0,0,0.307527113,0.279769959,0.2896644,0.328373266,0.268085718,-0.048381929,-0.090259207,0.035366342,0.133633496,-0.183594567,-1.180471862,1.623325475,-1.285325798,0.474144222,0.480299443,-0.0664685,-0.062127378,-0.056110643,-0.054938748,0.023006894,-0.216638371,0.043943513,2,3
,mi,genesee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.664843738,-0.070694737,0.117050178,-0.043325972,-0.187086001,-0.001228187,-0.185284719,-0.141688079,2,
2963,wv,cabell,0.590206186,0.537735849,0.519230769,0.7956778,0.849889625,0.5625,0.008393285,0.449929602,0,0.1674,0.0607,0.1003,0.1236,0.236639462,0.422427058,0.903674719,0.000321199,0.39100163,0,0.149572975,0.00153311,0.356070088,0.052631579,0.185559802,0.004425521,0.015549086,0.009004341,0.3920719,0.120173827,0.164677339,0,0,0,0,0,0,1,1,1,0,0,1,1,-0.173682545,-0.224243706,-0.444437046,-0.512474713,-0.617939525,-0.635471411,0.291112511,0.981937659,0.153087299,0.205795152,0.028371524,1.660304145,1.660304145,0.335922133,2.756979942,-0.06938576,0.01610388,-0.036204521,-0.116569273,0.073923282,-0.132132396,0.437474608,2,2
,oh,miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817475855,-0.072613493,0.031703319,-0.065968744,-0.103462711,0.010881399,-0.199460223,0.103002608,2,
441,tx,donley,0.518041237,0.396226415,0.457692308,0.803536346,0.825607064,0.484375,0.010791367,0.399419219,0,0.1346,0.2731,0.151,0.1055,0.184863303,0.389123877,0.888744415,0.007601713,0.243130834,0,0.133612096,0.001164688,0.39612015,0.052631579,0.192185991,0.004509438,0.018733509,0.014393043,0.466407295,0.239908869,0.171159678,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.24594495,-0.406147419,-0.46705286,-0.512105612,-0.602799964,-0.5327475,0.651375315,0.149958953,0.096461783,0.177100875,-0.116211792,1.191108718,0.958685134,0.251847902,0.329313815,-0.039354406,-0.035447236,-0.05037681,-0.014596836,-0.046625137,-0.186400428,0.023818895,2,2
